노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,경도,위도
NODE,POINT(126.94502788907343 37.58788465785731),84324,0.0,,0,,,,,1141000000,서대문구,1141011100,홍제동,126.94502788907344,37.58788465785731
NODE,POINT(126.96279756769901 37.567943418402905),84377,0.0,,0,,,,,1141000000,서대문구,1141010500,냉천동,126.962797567699,37.567943418402905
NODE,POINT(126.96269614178001 37.56377826207296),84378,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96269614178,37.56377826207296
NODE,POINT(126.96027114939747 37.57188801796695),84400,0.0,,0,,,,,1141000000,서대문구,1141010800,영천동,126.96027114939749,37.57188801796695
NODE,POINT(126.95995927548681 37.57223909476192),84433,0.0,,0,,,,,1141000000,서대문구,1141010900,현저동,126.9599592754868,37.57223909476192
NODE,POINT(126.95982983214789 37.57225458883085),84434,0.0,,0,,,,,1141000000,서대문구,1141010900,현저동,126.95982983214788,37.57225458883085
NODE,POINT(126.95217276516256 37.55721533362555),84465,2.0,,0,,,,,1141000000,서대문구,1141011000,북아현동,126.95217276516256,37.55721533362555
NODE,POINT(126.95269078962515 37.55723938121373),84466,2.0,,0,,,,,1141000000,서대문구,1141011000,북아현동,126.95269078962517,37.55723938121373
NODE,POINT(126.95177560774009 37.55730233849098),84467,0.0,,0,,,,,1141000000,서대문구,1141011000,북아현동,126.95177560774007,37.55730233849098
NODE,POINT(126.96603295004151 37.56627771295116),84482,0.0,,0,,,,,1141000000,서대문구,1141010100,충정로2가,126.96603295004152,37.56627771295116
NODE,POINT(126.96326091454215 37.56115578244748),84486,0.0,,0,,,,,1141000000,서대문구,1141010200,충정로3가,126.96326091454216,37.56115578244748
NODE,POINT(126.95638977635552 37.59688354911697),84511,0.0,,0,,,,,1141000000,서대문구,1141011100,홍제동,126.95638977635552,37.59688354911697
NODE,POINT(126.90614793233352 37.58034256838351),84513,0.0,,0,,,,,1141000000,서대문구,1141011900,북가좌동,126.90614793233352,37.58034256838351
NODE,POINT(126.92326277640394 37.58502833841818),84526,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.92326277640394,37.58502833841818
NODE,POINT(126.92346436659 37.58515815702829),84527,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.92346436659,37.58515815702829
NODE,POINT(126.93567511984833 37.58821504125655),84076,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.93567511984833,37.58821504125655
NODE,POINT(126.9358305224463 37.5880915457109),84077,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.9358305224463,37.5880915457109
NODE,POINT(126.9307539970489 37.570148934065934),79660,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.9307539970489,37.570148934065934
NODE,POINT(126.92147722919636 37.571921551897866),84156,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.92147722919636,37.571921551897866
NODE,POINT(126.93557897483682 37.572968842765704),107220,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.93557897483682,37.5729688427657
NODE,POINT(126.94503809978379 37.556898526425876),99348,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.9450380997838,37.55689852642588
NODE,POINT(126.91959143869923 37.57091428409415),104290,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.91959143869924,37.57091428409415
NODE,POINT(126.9099847799833 37.57168111981855),104291,0.0,,0,,,,,1141000000,서대문구,1141011900,북가좌동,126.9099847799833,37.57168111981855
NODE,POINT(126.91038753065081 37.57149834406152),104292,2.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.9103875306508,37.57149834406152
NODE,POINT(126.9098984658819 37.57154135688316),104293,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.9098984658819,37.57154135688316
NODE,POINT(126.9093232011056 37.57190946621265),104294,2.0,,0,,,,,1141000000,서대문구,1141011900,북가좌동,126.9093232011056,37.57190946621265
NODE,POINT(126.91287037031452 37.570440172387215),104295,0.0,,0,,,,,1141000000,서대문구,1141012000,남가좌동,126.91287037031452,37.570440172387215
NODE,POINT(126.9266073187928 37.581493748952695),104301,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.9266073187928,37.581493748952695
NODE,POINT(126.94210947257037 37.5592157851509),102782,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.94210947257037,37.5592157851509
NODE,POINT(126.92901478216007 37.56406667748724),104175,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.92901478216008,37.56406667748724
